participant_id,trial_id,group,complexity,true_condition,ai_diagnosis,user_decision,ai_correct,user_correct,confidence,uncertainty,misunderstanding_detected,misunderstanding_type,intervention_type,helpfulness,understanding_improved,mental_model_accuracy,decision_time,confusion_level
control_novice_1,50,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8250550092597578,low,False,,standard,7.899217397879354,True,0.17646159611151918,68.35530161727068,4.66029769422234
control_novice_1,22,control,medium,Asthma,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,False,False,0.7124404788305175,medium,False,,standard,7.815994118621573,True,0.17646159611151918,57.77278011176481,6.746209244833265
control_novice_1,30,control,medium,Chronic Kidney Disease,Chronic Kidney Disease,Heart Failure,True,False,0.7164914518403382,medium,False,,standard,7.217152355556239,True,0.17646159611151918,56.82873005671401,6.156465972008018
control_novice_1,2,control,simple,Pneumonia,Pneumonia,Asthma,True,False,0.5867347443214391,high,False,,standard,7.263612086180519,True,0.17646159611151918,49.35645657017129,8.138999328253625
control_novice_1,42,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.696068084397778,medium,False,,standard,7.594121013265117,True,0.17646159611151918,73.78380314276146,5.495790941158666
control_novice_1,24,control,medium,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7413034428947762,medium,False,,standard,7.761095714771008,True,0.17646159611151918,45.80082810160806,6.8716772292367825
control_novice_1,36,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6718709157841264,medium,False,,standard,3.0168882022544694,False,0.17646159611151918,61.118687192973866,6.685251662186685
control_novice_1,35,control,medium,Parkinson's Disease,Multiple Sclerosis,Parkinson's Disease,False,True,0.6247350921630187,high,False,,standard,7.308441516732902,True,0.17646159611151918,61.40531247883246,5.930087182643527
control_novice_1,55,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Heart Failure,True,False,0.7923741071102672,medium,False,,standard,7.062905489629849,True,0.17646159611151918,52.23355435487859,5.7230384524590985
control_novice_1,13,control,simple,Asthma,Asthma,Asthma,True,True,0.6991721047874812,medium,False,,standard,7.878570087719849,True,0.17646159611151918,29.364634446309065,6.130768752221362
control_novice_1,59,control,complex,Osteoporosis,Osteoporosis,Rheumatoid Arthritis,True,False,0.6585896610225512,medium,False,,standard,7.8293210314488135,True,0.17646159611151918,54.809909109688185,5.727078003536444
control_novice_1,58,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.5948240963567801,high,False,,standard,7.640675237765783,True,0.17646159611151918,54.28393337175817,7.687635180033938
control_novice_1,61,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Osteoporosis,True,False,0.5592906575071339,high,False,,standard,7.927970268687288,True,0.17646159611151918,72.11211667590855,8.154731204910197
control_novice_1,16,control,medium,Asthma,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,False,False,0.5184258053289268,high,False,,standard,2.0314109100411724,False,0.17646159611151918,39.69858630857919,6.047703047206582
control_novice_1,47,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.734965615916596,medium,False,,standard,7.143706084753735,True,0.17646159611151918,67.97808506768591,7.0491329792986175
control_novice_1,52,control,complex,Asthma,Chronic Obstructive Pulmonary Disease,Asthma,False,True,0.544370165416933,high,False,,standard,7.158837832563485,True,0.17646159611151918,60.5400775380937,6.778089530979111
control_novice_1,63,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6918445343564782,medium,False,,standard,7.472638035665497,True,0.17646159611151918,52.04895804904206,5.600088021820769
control_novice_1,31,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Osteoporosis,True,False,0.8026011731212233,low,False,,standard,7.219867728678827,True,0.17646159611151918,29.713848378181453,5.130042224743607
control_novice_1,9,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6663069153166253,medium,False,,standard,7.122481880214252,True,0.17646159611151918,26.21441007396746,5.371261581472483
control_novice_1,51,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7956063484617447,medium,False,,standard,7.301527929304209,True,0.17646159611151918,54.58477738786893,5.656708058164147
control_novice_1,5,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7716678821551188,medium,False,,standard,7.4991410717889995,True,0.17646159611151918,29.997163076726885,6.116630565675468
control_novice_1,25,control,medium,Asthma,Asthma,Chronic Obstructive Pulmonary Disease,True,False,0.6811314820743292,medium,False,,standard,7.685762324315752,True,0.17646159611151918,33.42973295043633,6.011537439730068
control_novice_1,65,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.8135135704378894,low,False,,standard,7.966979134449964,True,0.17646159611151918,43.05483990419788,6.092270056548389
control_novice_1,10,control,simple,Chronic Obstructive Pulmonary Disease,Asthma,Asthma,False,False,0.5,high,False,,standard,7.261428003820143,True,0.17646159611151918,30.212415147622654,8.852912414259222
control_novice_1,48,control,complex,Heart Failure,Heart Failure,Pneumonia,True,False,0.6092684101696778,high,False,,standard,7.988537067410447,True,0.17646159611151918,50.95460157179902,5.829766172351459
control_novice_1,1,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6257123581769283,high,False,,standard,7.388798629860293,True,0.17646159611151918,23.55582801734748,7.93974213639949
control_novice_1,60,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Diabetes Type 2,True,False,0.7546628007777367,medium,False,,standard,7.8064904781090005,True,0.17646159611151918,45.280438981718156,6.135259076156602
control_novice_1,26,control,medium,Asthma,Asthma,Pneumonia,True,False,0.6274026919161972,high,False,,standard,7.55899940747876,True,0.17646159611151918,32.608075950454584,6.828067590887656
control_novice_1,15,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7826673589093947,medium,False,,standard,7.607805614225061,True,0.17646159611151918,25.147943395968845,5.895784444482863
control_novice_1,3,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6970025528584232,medium,False,,standard,7.074585760098312,True,0.17646159611151918,21.888202314504294,4.991940730986519
control_novice_1,64,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.5761092707571441,high,False,,standard,7.089562478234075,True,0.17646159611151918,52.498011201531035,8.481275371780933
control_novice_1,34,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.7484441658604238,medium,False,,standard,7.4323484026309306,True,0.17646159611151918,24.71960014740605,4.585148458967912
control_novice_1,53,control,complex,Asthma,Asthma,Pneumonia,True,False,0.5671404541220517,high,False,,standard,7.007113010574468,True,0.17646159611151918,36.21784364866719,8.074244897534884
control_novice_1,38,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6424763389181247,high,False,,standard,7.867483769661567,True,0.17646159611151918,37.27219688963915,8.197761366506604
control_novice_1,19,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.5688509561902285,high,False,,standard,2.2321660803364214,False,0.17646159611151918,39.71945373895251,7.8731159455839235
control_novice_1,46,control,complex,Chronic Obstructive Pulmonary Disease,Asthma,Pneumonia,False,False,0.5004648671657118,high,False,,standard,7.58336746419231,True,0.17646159611151918,40.632050835806766,7.613130036215605
control_novice_1,54,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.5546611421262843,high,False,,standard,7.600515787657003,True,0.17646159611151918,46.963445626090774,8.621023565159131
control_novice_1,23,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6318680994493351,high,False,,standard,7.532095746814551,True,0.17646159611151918,35.660899934072035,7.267914503029878
control_novice_1,8,control,simple,Heart Failure,Heart Failure,Chronic Kidney Disease,True,False,0.6615620402803559,medium,False,,standard,7.879911209540992,True,0.17646159611151918,20.305912806348196,5.04589131048204
control_novice_1,33,control,medium,Asthma,Asthma,Asthma,True,True,0.846830569296756,low,False,,standard,7.4672791010225765,True,0.17646159611151918,22.615054255189904,5.591158002526117
control_novice_1,14,control,simple,Asthma,Asthma,Chronic Obstructive Pulmonary Disease,True,False,0.8450349092434445,low,False,,standard,7.757905897316084,True,0.17646159611151918,18.25756946439914,5.440833900472327
control_novice_1,57,control,complex,Multiple Sclerosis,Parkinson's Disease,Parkinson's Disease,False,False,0.5,high,False,,standard,7.5657814713854155,True,0.17646159611151918,28.010712952022644,7.463007254282189
control_novice_1,27,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.6088936880138031,high,False,,standard,3.7338543089614435,False,0.17646159611151918,30.052206897288574,6.783208141943437
control_novice_1,56,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.6057188460838638,high,False,,standard,7.399126819688384,True,0.17646159611151918,33.90453733738567,7.294956359416776
control_novice_1,39,control,complex,Heart Failure,Pneumonia,Heart Failure,False,True,0.5,high,False,,standard,2.515072869773986,False,0.17646159611151918,36.41024801314625,8.296401896953633
control_novice_1,32,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.5698414528932302,high,False,,standard,7.4413674587824055,True,0.17646159611151918,23.47204962186924,5.880756889125363
control_novice_1,28,control,medium,Multiple Sclerosis,Multiple Sclerosis,Parkinson's Disease,True,False,0.6088833074395297,high,False,,standard,7.009890900471376,True,0.17646159611151918,25.392700553638075,5.770290126502335
control_novice_1,43,control,complex,Chronic Kidney Disease,Heart Failure,Diabetes Type 2,False,False,0.6875582024378037,medium,False,,standard,7.901000069941958,True,0.17646159611151918,32.1461868985221,6.122922291265323
control_novice_1,29,control,medium,Heart Failure,Heart Failure,Pneumonia,True,False,0.6099708944466296,high,False,,standard,7.947581005082403,True,0.17646159611151918,22.41317550630976,7.22774390678758
control_novice_1,18,control,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Asthma,True,False,0.6087500919825096,high,False,,standard,7.060121385785271,True,0.17646159611151918,26.49399152136162,5.828043434260348
control_novice_1,6,control,simple,Heart Failure,Heart Failure,Pneumonia,True,False,0.6125441117384838,high,False,,standard,7.126315175054578,True,0.17646159611151918,14.215878436300608,6.349839068576808
control_novice_1,44,control,complex,Osteoporosis,Osteoporosis,Rheumatoid Arthritis,True,False,0.812345887253685,low,False,,standard,7.586912787045155,True,0.17646159611151918,26.043241537654072,4.729277723767083
control_novice_1,4,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5951082787012202,high,False,,standard,7.868073403512605,True,0.17646159611151918,13.81788003735685,7.083634395205249
control_novice_1,40,control,complex,Heart Failure,Heart Failure,Pneumonia,True,False,0.6053997707459837,high,False,,standard,7.328344790972516,True,0.17646159611151918,25.899750875705053,6.877333531340552
control_novice_1,49,control,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.7005423906150816,medium,False,,standard,7.288106839412614,True,0.17646159611151918,25.05146308482088,5.198540104582946
control_novice_1,11,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8252350106815312,low,False,,standard,7.134104323864335,True,0.17646159611151918,12.35761238789153,4.078597305048315
control_novice_1,20,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7827892519453213,medium,False,,standard,7.586794635744646,True,0.17646159611151918,20.34995246621226,5.597343666628706
control_novice_1,7,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6909811495595313,medium,False,,standard,7.42637154558727,True,0.17646159611151918,13.305705264704711,5.665278984283659
control_novice_2,62,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6522757406266602,medium,False,,standard,7.375604102768941,False,0.19458401636589848,79.38599291955127,4.638890097158418
control_novice_2,17,control,medium,Asthma,Asthma,Asthma,True,True,0.8233799735661034,low,False,,standard,7.819123946498523,False,0.19458401636589848,55.1917410509302,4.808755403314376
control_novice_2,12,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8381146833998047,low,False,,standard,7.9700884888156684,False,0.19458401636589848,38.10109231636528,3.939881643459561
control_novice_2,37,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.808192892590813,low,False,,standard,7.20092304110123,False,0.19458401636589848,57.58695293686903,5.603416896973942
control_novice_2,21,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8232153072870424,low,False,,standard,7.068567131968064,False,0.19458401636589848,49.42460225473808,4.616300985870953
control_novice_2,45,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7227261177204496,medium,False,,standard,7.84121901694394,False,0.19458401636589848,97.34409166928299,5.281595592650448
control_novice_2,41,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6717691696100729,medium,False,,standard,7.543343198005231,False,0.19458401636589848,63.46085722880148,5.282498803970977
control_novice_2,50,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8330910943185164,low,False,,standard,7.881970176644392,False,0.19458401636589848,82.2601606584282,4.979398198895032
control_novice_2,22,control,medium,Asthma,Asthma,Asthma,True,True,0.7131032822264409,medium,False,,standard,7.194124391425371,False,0.19458401636589848,54.16010467537349,4.732868429134831
control_novice_2,30,control,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7297812949577666,medium,False,,standard,7.663751409115732,False,0.19458401636589848,55.477063095005,5.480854807436296
control_novice_2,2,control,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.627173157894661,high,False,,standard,7.759004391812602,False,0.19458401636589848,49.061868205134225,7.021087824161806
control_novice_2,42,control,complex,Heart Failure,Chronic Kidney Disease,Heart Failure,False,True,0.5304806912668177,high,False,,standard,7.490645342598638,False,0.19458401636589848,91.63090688538085,7.531327117639673
control_novice_2,24,control,medium,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.5903131199057148,high,False,,standard,2.4873171635294646,False,0.19458401636589848,61.005234161079095,5.93541323480005
control_novice_2,36,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6296486052585175,high,False,,standard,7.002128966555832,False,0.19458401636589848,80.42100989154642,6.969599273684113
control_novice_2,35,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8049188697370008,low,False,,standard,7.9621288138210256,False,0.19458401636589848,44.77116783551824,3.8348206697260707
control_novice_2,55,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Diabetes Type 2,True,False,0.6253931175164195,high,False,,standard,7.971011344549666,False,0.19458401636589848,67.7602904997881,5.754152560568312
control_novice_2,13,control,simple,Asthma,Asthma,Asthma,True,True,0.7472191498168603,medium,False,,standard,3.697128342613151,False,0.19458401636589848,35.16778633249397,6.279973608431263
control_novice_2,59,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6114435796130451,high,False,,standard,3.210035685229463,False,0.19458401636589848,62.42754967419802,7.3557497603567885
control_novice_2,58,control,complex,Heart Failure,Heart Failure,Chronic Kidney Disease,True,False,0.6590891155997692,medium,False,,standard,7.351347175362865,False,0.19458401636589848,58.54672939708975,5.7664277094968375
